,Unnamed: 0,Company ID,Companies,Revenue,Business Status,Revenue Growth %,Last Financing Size,Website,LinkedIn URL,Last Financing Valuation,Total Patent Documents,Active Patent Documents,Acquirers,Active Investors,Total Clinical Trials,Year Founded,Business Status Rank,Age,Age Score,Revenue QRank,Revenue Growth % QRank,Last Financing Size QRank,Last Financing Valuation QRank,Total Patent Documents QRank,Active Patent Documents QRank,Total Clinical Trials QRank,Weighted Company Score,Company Score,total_investor_score,avg_investor_score,Final Score,Company Maturity
1101,1102,102117-88,Kontainers,1.93,Generating Revenue,-24.14,11.4,www.kontainers.com,Unknown,11.4,0.0,0.0,Descartes Systems Group,Unknown,0.0,2014.0,8,11.0,10,1.0,0.0,3.0,2.0,0.0,0.0,0.0,52.0,31.270358306188925,372.40410359608046,62.067350599346746,46.66885445276783,46.66885445276783
1903,1923,64266-22,Sapho,0.0,Generating Revenue,0.0,186.66,www.sapho.com,Unknown,186.66,2.0,1.0,Citrix Systems,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,7.0,7.0,1.0,1.0,0.0,71.5,43.97394136807817,2763.535875567809,49.34885492085373,46.66139814446595,46.66139814446595
405,405,41027-86,Turbochef Technologies,100.29,Generating Revenue,12.65,170.32,www.turbochef.com,http://www.linkedin.com/company/turbochef-technologies-inc.,170.32,218.0,96.0,Middleby,OvenWorks,0.0,1991.0,8,34.0,4,7.0,5.0,7.0,7.0,8.0,7.0,0.0,107.5,67.42671009771986,25.679558583977496,25.679558583977496,46.55313434084868,46.55313434084868
1179,1181,42200-83,Stoke,0.01,Generating Revenue,0.0,2.9,www.stoke.com,http://www.linkedin.com/company/stoke,2.9,0.0,0.0,Mitel Mobile,Unknown,0.0,2004.0,8,21.0,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,39.5,23.12703583061889,2868.518470279974,69.96386512877984,46.54545047969937,46.54545047969937
1337,1342,53006-14,Care Team Connect,0.0,Generating Revenue,0.0,35.0,www.careteamconnect.com,Unknown,35.0,0.0,0.0,The Advisory Board Company,Unknown,0.0,2008.0,8,17.0,4,0.0,0.0,5.0,5.0,0.0,0.0,0.0,54.5,32.89902280130293,421.08222525018283,60.15460360716897,46.52681320423595,46.52681320423595
1010,1011,61859-80,Unicorn Media,5.72,Generating Revenue,0.0,39.7,Unknown,http://www.linkedin.com/company/unicorn-media-inc.,39.7,5.0,2.0,Brightcove,Unknown,0.0,2007.0,8,18.0,4,2.0,0.0,5.0,5.0,2.0,1.0,0.0,64.0,39.08794788273615,215.4165956200732,53.8541489050183,46.471048393877226,46.471048393877226
1141,1142,53910-19,Sensor Platforms,0.64,Generating Revenue,-16.12,41.0,www.sensorplatforms.com,http://www.linkedin.com/company/sensor-platforms,41.0,29.0,11.0,Audience Inc,Unknown,0.0,2004.0,8,21.0,4,1.0,0.0,5.0,5.0,6.0,4.0,0.0,68.5,42.01954397394137,508.9567364624193,50.89567364624193,46.45760881009165,46.45760881009165
1990,2011,58807-72,Sync-Rx,0.0,Generating Revenue,0.0,17.13,www.sync-rx.com,Unknown,17.13,149.0,120.0,Volcano,Unknown,0.0,2007.0,8,18.0,4,0.0,0.0,3.0,3.0,8.0,8.0,0.0,61.5,37.45928338762214,110.90044662982439,55.45022331491219,46.45475335126717,46.45475335126717
1315,1319,63341-92,Branded Payment Solutions,0.0,Generating Revenue,0.0,3.88,www.bpscards.com,Unknown,3.88,0.0,0.0,Planet Payment (Acquired/Merged),Unknown,0.0,2008.0,8,17.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,21.17263843648208,71.72373443280861,71.72373443280861,46.44818643464535,46.44818643464535
1454,1460,53757-82,Double-Take Software Canada,0.0,Product Development,0.0,8.3,Unknown,Unknown,8.3,6.0,1.0,Double-Take Software,Unknown,0.0,1994.0,4,31.0,4,0.0,0.0,2.0,2.0,3.0,1.0,0.0,32.0,18.24104234527687,298.47557253033665,74.61889313258416,46.429967738930515,46.429967738930515
1753,1768,48549-79,Nunet (Connectivity Products),0.0,Profitable,0.0,11.1,nunet.de,Unknown,11.1,0.0,0.0,Piksel,Unknown,0.0,1997.0,10,28.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,48.0,28.664495114006517,320.66444052493057,64.13288810498611,46.39869160949631,46.39869160949631
771,771,129243-25,Trek,20.0,Generating Revenue,0.0,11.7,www.trekinc.com,http://www.linkedin.com/company/1591349,11.7,67.0,26.0,Advanced Energy Industries,Unknown,0.0,1968.0,8,57.0,4,4.0,0.0,3.0,2.0,7.0,6.0,0.0,68.5,42.01954397394137,50.73911026623473,50.73911026623473,46.37932712008805,46.37932712008805
317,317,125625-07,SRS Technologies,175.0,Profitable,0.0,199.1,www.srs.com,Unknown,199.1,3.0,0.0,ManTech International,Unknown,0.0,1970.0,10,55.0,4,8.0,0.0,8.0,8.0,1.0,0.0,0.0,100.5,62.866449511400646,29.8438113273252,29.8438113273252,46.35513041936292,46.35513041936292
1997,2019,120678-94,tCell,0.0,Generating Revenue,0.0,15.41,www.tcell.io,http://www.linkedin.com/company/39624,15.41,0.0,0.0,Rapid7,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,3.0,3.0,0.0,0.0,0.0,51.5,30.94462540716612,493.2935133183862,61.661689164798275,46.303157285982195,46.303157285982195
1042,1043,221982-67,STRATIS (Business/Productivity Software),3.9,Generating Revenue,95.0,64.75,www.stratis.com,http://www.linkedin.com/company/stratis-iot,64.75,2.0,2.0,RealPage,Unknown,0.0,2013.0,8,12.0,10,2.0,10.0,6.0,6.0,1.0,1.0,0.0,88.0,54.723127035830615,189.03761214990368,37.807522429980736,46.265324732905675,46.265324732905675
49,49,41311-72,Guidant,3550.6,Profitable,-5.71,27000.0,guidant.com,Unknown,27000.0,33.0,9.0,Boston Scientific,Unknown,36.0,1994.0,10,31.0,4,10.0,0.0,10.0,10.0,6.0,4.0,7.0,146.0,92.50814332247556,0.0,0.0,46.25407166123778,46.25407166123778
1856,1876,99963-10,Radi Medical Systems,0.0,Generating Revenue,0.0,250.0,www.radi.se,Unknown,250.0,0.0,0.0,St. Jude Medical,Unknown,0.0,1998.0,8,27.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,50.70590105135143,50.70590105135143,46.199856063134995,46.199856063134995
1100,1101,41992-84,Sand Technology,1.96,Profitable,-27.57,4.89,www.sandtechnology.com,http://www.linkedin.com/company/sand-technology,4.89,74.0,26.0,N. Harris Computer,Unknown,0.0,1983.0,10,42.0,4,1.0,0.0,2.0,1.0,7.0,6.0,0.0,62.0,37.78501628664495,54.38024170724647,54.38024170724647,46.08262899694571,46.08262899694571
764,764,149824-81,Finnzymes,20.0,Profitable,0.0,79.43,www.finnzymes.com,Unknown,79.43,0.0,0.0,Thermo Fisher Scientific,Unknown,0.0,1986.0,10,39.0,4,4.0,0.0,6.0,6.0,0.0,0.0,0.0,78.0,48.208469055374586,87.61261163945264,43.80630581972632,46.00738743755045,46.00738743755045
2104,2128,55880-47,Wisor Telecom,0.0,Generating Revenue,0.0,17.79,www.wisor.com,http://www.linkedin.com/company/wisor-telecom,17.79,15.0,3.0,Synchronoss Technologies,Unknown,0.0,1997.0,8,28.0,4,0.0,0.0,3.0,3.0,4.0,1.0,0.0,52.0,31.270358306188925,1518.5148353695497,60.74059341478199,46.00547586048546,46.00547586048546
1544,1552,11541-16,GameSpy Industries,0.0,Profitable,0.0,2.79,www.gamespy.com,http://www.linkedin.com/company/gamespy-industries,2.79,2.0,1.0,Glu Mobile,Unknown,0.0,1997.0,10,28.0,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.5,27.035830618892504,194.79495219123342,64.93165073041114,45.98374067465182,45.98374067465182
1156,1157,41534-65,Avalon Pharmaceuticals,0.26,Generating Revenue,103.91,0.0,Unknown,http://www.linkedin.com/company/avalon-pharmaceuticals,0.0,0.0,0.0,Precigen,Unknown,0.0,1999.0,8,26.0,4,1.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,29.96742671009772,1485.745679694189,61.90606998725787,45.936748348677796,45.936748348677796
481,481,58902-85,Unis Lumin,73.85,Profitable,0.0,23.31,www.unislumin.com,Unknown,23.31,0.0,0.0,Softchoice,Unknown,0.0,1990.0,10,35.0,4,6.0,0.0,4.0,4.0,0.0,0.0,0.0,75.0,46.25407166123778,45.618980543301205,45.618980543301205,45.9365261022695,45.9365261022695
131,131,25312-06,Medicis Pharmaceutical,759.21,Profitable,5.43,2600.0,www.medicis.com,Unknown,2600.0,553.0,217.0,Bausch Health Companies,Unknown,11.0,1988.0,10,37.0,4,9.0,2.0,10.0,10.0,8.0,8.0,5.0,145.0,91.85667752442995,0.0,0.0,45.92833876221498,45.92833876221498
619,619,65830-42,Stirling Ultracold,39.0,Generating Revenue,0.0,0.0,www.stirlingultracold.com,http://www.linkedin.com/company/stirling-ultracold,0.0,164.0,114.0,GCI HOLDINGS,Unknown,0.0,1995.0,8,30.0,4,5.0,0.0,0.0,0.0,8.0,8.0,0.0,63.0,38.43648208469055,426.837511582457,53.35468894780713,45.89558551624884,45.89558551624884
1462,1468,171486-82,E-bot7,0.0,Generating Revenue,0.0,60.24,www.e-bot7.com,Unknown,60.24,0.0,0.0,LivePerson,Unknown,0.0,2016.0,8,9.0,10,0.0,0.0,6.0,6.0,0.0,0.0,0.0,65.0,39.73941368078175,1248.2502363562162,52.010426514842344,45.87492009781205,45.87492009781205
569,569,54668-17,Aeropost,50.0,Profitable,0.0,0.0,www.us.aeropost.com,http://www.linkedin.com/company/aeropost-network,0.0,0.0,0.0,Click to Collect,SternAegis Ventures,0.0,1988.0,10,37.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,34.527687296416936,171.0894443020357,57.029814767345236,45.778751031881086,45.778751031881086
1384,1390,125771-77,Commissure,0.0,Generating Revenue,0.0,25.55,www.commissure.com,Unknown,25.55,1.0,0.0,Nuance Communications,Unknown,0.0,2004.0,8,21.0,4,0.0,0.0,4.0,4.0,1.0,0.0,0.0,51.5,30.94462540716612,60.53630027189861,60.53630027189861,45.74046283953237,45.74046283953237
1805,1823,122356-36,Piedmont Research Center II,0.0,Generating Revenue,0.0,45.56,www.piedmontrc.com,Unknown,45.56,1.0,0.0,Charles River Laboratories International,Unknown,0.0,1997.0,8,28.0,4,0.0,0.0,5.0,5.0,1.0,0.0,0.0,56.0,33.87622149837133,57.60277454915737,57.60277454915737,45.73949802376435,45.73949802376435
1607,1616,51532-12,InStranet,0.0,Profitable,0.0,32.27,www.instranet.com,Unknown,32.27,1.0,1.0,Salesforce,Unknown,0.0,1999.0,10,26.0,4,0.0,0.0,4.0,4.0,1.0,1.0,0.0,59.0,35.83061889250814,556.152918557366,55.6152918557366,45.72295537412237,45.72295537412237
1323,1327,126184-69,BrightWater Medical,0.0,Generating Revenue,0.0,50.0,www.brightwatermed.com,Unknown,50.0,3.0,3.0,Merit Medical Systems,Unknown,0.0,2011.0,8,14.0,4,0.0,0.0,5.0,5.0,1.0,1.0,0.0,56.5,34.20195439739413,114.31349196218098,57.15674598109049,45.679350189242314,45.679350189242314
1433,1439,58192-03,Delego Software,0.0,Generating Revenue,0.0,32.42,www.delegopayments.com,http://www.linkedin.com/company/delego,32.42,0.0,0.0,EVO Payments,Unknown,0.0,1997.0,8,28.0,4,0.0,0.0,4.0,4.0,0.0,0.0,0.0,50.0,29.96742671009772,184.16520938465518,61.38840312821839,45.677914919158056,45.677914919158056
1902,1922,57405-16,Saperion,0.0,Generating Revenue,0.0,72.0,www.saperion.com,http://www.linkedin.com/company/saperion-ag,72.0,0.0,0.0,Lexmark International,BLS Venture Capital,0.0,1985.0,8,40.0,4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,59.0,35.83061889250814,444.1851238197628,55.52314047747035,45.676879684989245,45.676879684989245
1152,1153,55313-02,Insightera,0.31,Product Development,88.76,20.0,www.insightera.com,http://www.linkedin.com/company/236175,20.0,0.0,0.0,Adobe Marketo Engage,Unknown,0.0,2009.0,4,16.0,4,1.0,10.0,3.0,3.0,0.0,0.0,0.0,49.5,29.64169381107492,308.11562425482964,61.62312485096593,45.632409331020426,45.632409331020426
2074,2096,52294-15,VI Technology,0.0,Generating Revenue,0.0,9.57,www.vitechnology.com,Unknown,9.57,1.0,0.0,Mycronic,Unknown,0.0,1993.0,8,32.0,4,0.0,0.0,2.0,2.0,1.0,0.0,0.0,42.5,25.0814332247557,396.97388644828095,66.16231440804683,45.62187381640126,45.62187381640126
1823,1842,52941-88,Premise Corporation,0.0,Generating Revenue,0.0,38.5,www.premiseusa.com,Unknown,38.5,0.0,0.0,Eclipsys,Unknown,0.0,2001.0,8,24.0,4,0.0,0.0,5.0,5.0,0.0,0.0,0.0,54.5,32.89902280130293,291.71512094329364,58.34302418865873,45.62102349498083,45.62102349498083
444,444,88512-76,Digicore Holdings,84.28,Generating Revenue,6.55,36.32,www.ctrack.com,http://www.linkedin.com/company/ctracksa,36.32,1.0,0.0,Unknown,Convergence Partners (Africa),0.0,1985.0,8,40.0,4,7.0,3.0,5.0,5.0,1.0,0.0,0.0,81.5,50.488599348534194,81.47595241901685,40.737976209508425,45.613287779021306,45.613287779021306
1754,1769,64650-52,Nursegrid,0.0,Generating Revenue,0.0,25.0,www.nursegrid.com,http://www.linkedin.com/company/nursegrid,25.0,0.0,0.0,HealthStream,Unknown,0.0,2013.0,8,12.0,10,0.0,0.0,4.0,4.0,0.0,0.0,0.0,56.0,33.87622149837133,684.9924924290531,57.08270770242109,45.47946460039621,45.47946460039621
473,473,41204-35,Sipex Corporation,75.16,Generating Revenue,2.28,0.0,Unknown,http://www.linkedin.com/company/sipex-corporation,0.0,12.0,0.0,Exar,Unknown,0.0,1965.0,8,60.0,4,7.0,2.0,0.0,0.0,4.0,0.0,0.0,62.0,37.78501628664495,425.26047152974536,53.15755894121817,45.47128761393156,45.47128761393156
915,915,62509-06,Intellinx,10.0,Generating Revenue,0.0,66.65,www.intellinx-sw.com,Unknown,66.65,3.0,1.0,Bottomline Technologies,Unknown,0.0,2005.0,8,20.0,4,3.0,0.0,6.0,6.0,1.0,1.0,0.0,70.0,42.99674267100977,191.7386143209439,47.934653580235974,45.46569812562287,45.46569812562287
1527,1534,110873-44,Five (Media and Information Services),0.0,Generating Revenue,0.0,0.0,www.five-corp.com,Unknown,0.0,0.0,0.0,LINE,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22.149837133550484,137.5606303024761,68.78031515123806,45.46507614239427,45.46507614239427
959,959,53998-21,SignUp4,7.8,Profitable,9.86,22.4,www.signup4.com,Unknown,22.4,0.0,0.0,Cvent,Unknown,0.0,1999.0,10,26.0,4,2.0,4.0,4.0,4.0,0.0,0.0,0.0,69.0,42.34527687296416,48.578309353379886,48.578309353379886,45.46179311317202,45.46179311317202
1709,1723,66093-85,MobiApps Holdings,0.0,Generating Revenue,0.0,3.0,Unknown,Unknown,3.0,0.0,0.0,Digi International,Unknown,0.0,2001.0,8,24.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,21.17263843648208,209.1155205068152,69.70517350227173,45.438905969376904,45.438905969376904
937,937,55295-65,RightAnswers,9.0,Generating Revenue,0.0,23.9,www.rightanswers.com,http://www.linkedin.com/company/rightanswers,23.9,0.0,0.0,Upland Software,Costella Kirsch,0.0,2001.0,8,24.0,4,3.0,0.0,4.0,4.0,0.0,0.0,0.0,59.0,35.83061889250814,274.46376095248905,54.89275219049781,45.36168554150298,45.36168554150298
1070,1071,54718-75,Decision Dynamics,2.8,Generating Revenue,44.59,0.0,www.ddytech.com,http://www.linkedin.com/company/decision-dynamics-inc.,0.0,4.0,0.0,Coreworx,Unknown,0.0,1998.0,8,27.0,4,1.0,8.0,0.0,0.0,2.0,0.0,0.0,50.0,29.96742671009772,121.4953625488674,60.7476812744337,45.35755399226571,45.35755399226571
1177,1178,54368-83,ClearGuard,0.01,Generating Revenue,0.0,88.83,www.pursuitvascular.com,Unknown,88.83,0.0,0.0,ICU Medical,Unknown,2.0,2009.0,8,16.0,4,1.0,0.0,6.0,6.0,0.0,0.0,1.0,65.0,39.73941368078175,152.84509113033874,50.948363710112915,45.34388869544733,45.34388869544733
758,758,256192-03,Advanced Solutions,20.1,Generating Revenue,0.0,40.94,www.go-asi.com,Unknown,40.94,0.0,0.0,Rocket Lab USA,"National Aeronautics and Space Administration, United States Department of Defense",0.0,1995.0,8,30.0,4,4.0,0.0,5.0,5.0,0.0,0.0,0.0,66.5,40.71661237785016,149.87308591547145,49.95769530515715,45.33715384150366,45.33715384150366
1772,1789,54763-66,OrderDynamics,0.0,Generating Revenue,0.0,10.21,www.orderdynamics.com,Unknown,10.21,0.0,0.0,"Dentsu Group, Tecsys",GP Bullhound,0.0,2007.0,8,18.0,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,24.104234527687293,997.948238163137,66.52988254420913,45.31705853594821,45.31705853594821
1131,1132,58488-76,Patient IO,1.0,Generating Revenue,0.0,15.2,www.patientio.com,Unknown,15.2,1.0,0.0,Athenahealth,Unknown,0.0,2013.0,8,12.0,10,1.0,0.0,3.0,3.0,1.0,0.0,0.0,56.0,33.87622149837133,737.5434181070282,56.734109085156014,45.30516529176367,45.30516529176367
707,707,160891-48,Conexus (Acquired in 2016),25.34,Profitable,24.53,10.59,www.conexus.co.uk,http://www.linkedin.com/company/conexus,10.59,0.0,0.0,PFSweb,Unknown,0.0,1998.0,10,27.0,4,5.0,7.0,2.0,2.0,0.0,0.0,0.0,73.5,45.27687296416938,45.31686808937206,45.31686808937206,45.29687052677072,45.29687052677072
1796,1813,222076-90,Peak Games (mobile card game studio),0.0,Generating Revenue,0.0,100.0,Unknown,Unknown,100.0,0.0,0.0,Zynga,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,7.0,6.0,0.0,0.0,0.0,61.0,37.13355048859935,53.446439576920014,53.446439576920014,45.28999503275968,45.28999503275968
1507,1514,225746-47,Evolution|AI,0.0,Generating Revenue,0.0,200.0,www.evolutionai.com,Unknown,200.0,0.0,0.0,Pulse Evolution Group,Unknown,0.0,2017.0,8,8.0,10,0.0,0.0,8.0,8.0,0.0,0.0,0.0,74.0,45.60260586319218,44.93922752196063,44.93922752196063,45.27091669257641,45.27091669257641
1154,1155,51269-95,Tumblr,0.26,Generating Revenue,0.0,3.0,www.tumblr.com,http://www.linkedin.com/company/tumblr,3.0,6.0,5.0,Automattic,Unknown,0.0,2007.0,8,18.0,4,1.0,0.0,1.0,1.0,3.0,3.0,0.0,45.5,27.035830618892504,2476.7245103160876,63.505756674771476,45.27079364683199,45.27079364683199
1774,1791,233773-66,Orkus,0.0,Generating Revenue,0.0,16.5,www.orkus.com,Unknown,16.5,0.0,0.0,SailPoint Technologies,Unknown,0.0,2017.0,8,8.0,10,0.0,0.0,3.0,3.0,0.0,0.0,0.0,51.5,30.94462540716612,178.58289712295397,59.52763237431799,45.23612889074205,45.23612889074205
975,976,118677-34,MobiquiThings,6.92,Profitable,-22.21,15.74,www.mobiquithings.com,Unknown,15.74,4.0,4.0,Sierra Wireless,Unknown,0.0,2010.0,10,15.0,4,2.0,0.0,3.0,3.0,2.0,2.0,0.0,62.5,38.11074918566775,156.84170593849953,52.28056864616651,45.19565891591713,45.19565891591713
1275,1279,125486-65,Atmel Technologies Ireland,0.0,Generating Revenue,0.0,130.0,www.qprox.com,Unknown,130.0,0.0,0.0,Atmel,Unknown,0.0,1996.0,8,29.0,4,0.0,0.0,7.0,7.0,0.0,0.0,0.0,63.5,38.76221498371335,51.54793745166072,51.54793745166072,45.15507621768704,45.15507621768704
1077,1078,52202-26,Peer39,2.6,Generating Revenue,0.0,0.0,www.peer39.com,http://www.linkedin.com/company/peer39,0.0,3.0,2.0,Unknown,"Eastbridge Group, O3 Industries",0.0,2006.0,8,19.0,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,21.498371335504885,1169.3066208986343,68.78274240580201,45.14055687065345,45.14055687065345
1725,1739,225695-26,Nebula Genomics,0.0,Generating Revenue,0.0,0.0,www.nebula.org,http://www.linkedin.com/company/nebula-genomics,0.0,0.0,0.0,Unknown,"Amanda Bradford, Asylum Ventures, Balaji Srinivasan, Common Metal, Founders Fund, Giant Step Capital, NEO Superwater, One Eight Capital, Prophase Labs, Rose Street Capital, Seven Six Capital",0.0,2016.0,8,9.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22.149837133550484,817.4349583810864,68.11957986509053,45.13470849932051,45.13470849932051
1730,1744,55060-12,NetCitadel,0.0,Product Development,0.0,22.73,www.netcitadel.com,http://www.linkedin.com/company/netcitadel,22.73,0.0,0.0,Proofpoint,Unknown,0.0,2011.0,4,14.0,4,0.0,0.0,4.0,4.0,0.0,0.0,0.0,36.0,20.84690553745928,138.77231344146145,69.38615672073072,45.116531129095,45.116531129095
1759,1776,102422-26,One Codex,0.0,Generating Revenue,0.0,83.39,www.onecodex.com,http://www.linkedin.com/company/onecodex,83.39,0.0,0.0,Invitae,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,6.0,6.0,0.0,0.0,0.0,65.0,39.73941368078175,453.7421603021043,50.4157955891227,45.07760463495222,45.07760463495222
1393,1399,90272-26,Connexient,0.0,Generating Revenue,0.0,26.2,www.connexient.com,Unknown,26.2,0.0,0.0,Everbridge,Unknown,0.0,2012.0,8,13.0,4,0.0,0.0,4.0,4.0,0.0,0.0,0.0,50.0,29.96742671009772,240.74447496840065,60.18611874210016,45.07677272609894,45.07677272609894
1785,1802,165344-59,PanBio,0.0,Generating Revenue,0.0,37.0,www.alere.com.au,Unknown,37.0,0.0,0.0,Alere,Unknown,0.0,2001.0,8,24.0,4,0.0,0.0,5.0,5.0,0.0,0.0,0.0,54.5,32.89902280130293,57.23657763530386,57.23657763530386,45.06780021830339,45.06780021830339
1919,1939,279487-54,SecureCircle,0.0,Generating Revenue,0.0,60.8,www.securecircle.com,Unknown,60.8,3.0,3.0,CrowdStrike Holdings,Unknown,0.0,2015.0,8,10.0,10,0.0,0.0,6.0,6.0,1.0,1.0,0.0,67.0,41.04234527687296,97.98130808816222,48.99065404408111,45.01649966047704,45.01649966047704
1427,1433,56154-52,DataRPM,0.0,Generating Revenue,0.0,30.0,www.datarpm.com,Unknown,30.0,0.0,0.0,Progress Software,Unknown,0.0,2012.0,8,13.0,4,0.0,0.0,4.0,4.0,0.0,0.0,0.0,50.0,29.96742671009772,420.3465380086837,60.04950542981196,45.008466069954835,45.008466069954835
996,997,62734-87,Jibestream,6.2,Generating Revenue,0.0,3.71,www.jibestream.com,Unknown,3.71,1.0,0.0,Inpixon Global Holdings,Unknown,0.0,2009.0,8,16.0,4,2.0,0.0,1.0,1.0,1.0,0.0,0.0,44.0,26.0586319218241,255.81936606797865,63.95484151699466,45.00673671940938,45.00673671940938
1369,1375,106800-13,Claron Technology,0.0,Generating Revenue,0.0,31.4,www.clarontech.com,Unknown,31.4,7.0,1.0,Lexmark International,Unknown,0.0,2001.0,8,24.0,4,0.0,0.0,4.0,4.0,3.0,1.0,0.0,55.0,33.22475570032573,113.56049801278361,56.780249006391806,45.002502353358764,45.002502353358764
1073,1074,148642-21,eGene,2.75,Generating Revenue,0.0,28.0,Unknown,Unknown,28.0,2.0,2.0,Qiagen,Unknown,0.0,2000.0,8,25.0,4,1.0,0.0,4.0,4.0,1.0,1.0,0.0,55.0,33.22475570032573,56.64608511171507,56.64608511171507,44.9354204060204,44.9354204060204
744,744,41432-14,eDiets,21.4,Generating Revenue,-8.42,13.0,www.ediets.com,Unknown,13.0,1.0,0.0,H & H Imports,Unknown,0.0,1998.0,8,27.0,4,4.0,0.0,3.0,3.0,1.0,0.0,0.0,59.0,35.83061889250814,215.02272922918712,53.75568230729678,44.79315059990246,44.79315059990246
1693,1707,12656-80,Mercent,0.0,Generating Revenue,0.0,0.0,www.mercent.com,http://www.linkedin.com/company/mercent-corporation,0.0,0.0,0.0,Rithum (Media and Information Services),Unknown,0.0,2004.0,8,21.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,497.64207650444,71.09172521492,44.666383780098435,44.666383780098435
1034,1035,61400-80,Exini Diagnostics,4.03,Profitable,0.0,7.0,www.exini.com,http://www.linkedin.com/company/exini-diagnostics-ab,7.0,79.0,50.0,Progenics Pharmaceuticals,Unknown,0.0,1999.0,10,26.0,4,2.0,0.0,2.0,2.0,7.0,7.0,0.0,68.0,41.69381107491856,142.748134481522,47.58271149384066,44.63826128437961,44.63826128437961
102,102,41232-43,Respironics,1294.53,Profitable,17.33,4808.57,Unknown,http://www.linkedin.com/company/respironics,4808.57,1736.0,650.0,Philips,Unknown,0.0,1976.0,10,49.0,4,10.0,6.0,10.0,10.0,9.0,9.0,0.0,141.0,89.25081433224754,0.0,0.0,44.62540716612377,44.62540716612377
835,835,55465-21,Tictail,14.69,Generating Revenue,6.42,0.0,www.tictail.com,Unknown,0.0,0.0,0.0,Shopify,Sophia Bendz,0.0,2011.0,8,14.0,4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,45.5,27.035830618892504,1550.0206070320392,62.00082428128157,44.518327450087035,44.518327450087035
1916,1936,61948-63,Second Spectrum,0.0,Generating Revenue,0.0,200.0,www.secondspectrum.com,http://www.linkedin.com/company/second-spectrum,200.0,0.0,0.0,Genius Sports Group,Unknown,0.0,2013.0,8,12.0,10,0.0,0.0,8.0,8.0,0.0,0.0,0.0,74.0,45.60260586319218,955.5077780364468,43.4321717289294,44.517388796060786,44.517388796060786
1047,1048,53788-60,ViewCentral,3.8,Profitable,0.0,4.3,Unknown,http://www.linkedin.com/company/viewcentral,4.3,1.0,0.0,Rainmaker Systems,Unknown,0.0,1999.0,10,26.0,4,2.0,0.0,1.0,1.0,1.0,0.0,0.0,51.0,30.61889250814332,233.6361486220888,58.4090371555222,44.51396483183276,44.51396483183276
429,429,359587-45,Solcius,93.4,Generating Revenue,0.0,52.11,www.solcius.com,http://www.linkedin.com/company/solcius,52.11,0.0,0.0,Sunworks,Unknown,0.0,2013.0,8,12.0,10,7.0,0.0,5.0,5.0,0.0,0.0,0.0,81.5,50.488599348534194,38.51933787596624,38.51933787596624,44.50396861225022,44.50396861225022
779,779,228531-88,S3 Semiconductors,19.49,Generating Revenue,142.68,42.59,www.s3semi.com,Unknown,42.59,0.0,0.0,Adesto Technologies,Unknown,0.0,1986.0,8,39.0,4,4.0,10.0,5.0,5.0,0.0,0.0,0.0,81.5,50.488599348534194,38.51933787596624,38.51933787596624,44.50396861225022,44.50396861225022
874,874,82950-40,Forensic Analytical/Molecular Genetics,12.0,Profitable,10.0,33.0,www.atriagenetics.com,Unknown,33.0,1.0,0.0,Celera Genomics,Unknown,0.0,2003.0,10,22.0,4,3.0,4.0,5.0,4.0,1.0,0.0,0.0,75.5,46.57980456026058,42.42162373921773,42.42162373921773,44.50071414973915,44.50071414973915
